SKU,productName,description,category,subcategory,pricelevel1,colorName,packing,size,image,otherImage,material,availableColours,
SM-2373BK,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Black,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373BK_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373BL,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Blue,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373BL_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373GD,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Yellow,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373GD_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373GR,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Green,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373GR_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373PU,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Purple,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373PU_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373RE,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Red,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373RE_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2373SI,Carabiner,8mm carabiner.  Woven nylon strap.  Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.63,Silver,Bulk Packed,75mm(h) x 43mm(w) x 6mm(d),SM-2373SI_B.jpg,"SM-2373BK_B.jpg,SM-2373BL_B.jpg,SM-2373GD_B.jpg,SM-2373GR_B.jpg,SM-2373PU_B.jpg,SM-2373RE_B.jpg,SM-2373SI_B.jpg,SM-2373RE_D_front.jpg,SM-2373SI_D_front.jpg,SM-2373GD_D_front.jpg,SM-2373GR_D_front.jpg,SM-2373BK_D_front.jpg,SM-2373BL_D_front.jpg,SM-2373PU_D_front.jpg,SM-2373_20181211125636.jpg,",Aluminum,"Black,Blue,Camouflage,Gold,Green,Purple,Red,Silver",
SM-2374BK,Carabiner with Compass,8mm carabiner. Woven nylon strap with compass. Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.74,Black,Bulk Packed,6mm(h) x 44mm(w) x 76mm(d),SM-2374BK_B.jpg,"SM-2374BK_B.jpg,SM-2374BL_B.jpg,SM-2374GR_B.jpg,SM-2374RE_D_front.jpg,SM-2374BK_D_front.jpg,SM-2374BL_D_front.jpg,",Aluminum,"Black,Blue,Green,Red",
SM-2374BL,Carabiner with Compass,8mm carabiner. Woven nylon strap with compass. Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.74,Blue,Bulk Packed,6mm(h) x 44mm(w) x 76mm(d),SM-2374BL_B.jpg,"SM-2374BK_B.jpg,SM-2374BL_B.jpg,SM-2374GR_B.jpg,SM-2374RE_D_front.jpg,SM-2374BK_D_front.jpg,SM-2374BL_D_front.jpg,",Aluminum,"Black,Blue,Green,Red",
SM-2374GR,Carabiner with Compass,8mm carabiner. Woven nylon strap with compass. Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.74,Green,Bulk Packed,6mm(h) x 44mm(w) x 76mm(d),SM-2374GR_B.jpg,"SM-2374BK_B.jpg,SM-2374BL_B.jpg,SM-2374GR_B.jpg,SM-2374RE_D_front.jpg,SM-2374BK_D_front.jpg,SM-2374BL_D_front.jpg,",Aluminum,"Black,Blue,Green,Red",
SM-2374RE,Carabiner with Compass,8mm carabiner. Woven nylon strap with compass. Metal split key ring. Laser engraving recommended. Not intended for climbing.,OFFICE,Keyrings,1.74,Red,Bulk Packed,6mm(h) x 44mm(w) x 76mm(d),SM-2374RE_B.jpg,"SM-2374BK_B.jpg,SM-2374BL_B.jpg,SM-2374GR_B.jpg,SM-2374RE_D_front.jpg,SM-2374BK_D_front.jpg,SM-2374BL_D_front.jpg,",Aluminum,"Black,Blue,Green,Red",
SM-2380SI,Star-Shaped Key Ring,Metal split ring.,OFFICE,Keyrings,3.32,Silver,Individually polybagged,48mm(h) x 51mm(w) x 5mm(d),SM-2380_20181211135217.jpg,"SM-2380_20181211135217.jpg,SM-2380_20181211135239.jpg,",Chrome-plated nickel,Silver,
SM-2386BK,Brushed Plate Key Ring,Nickel-plated split key ring and clasp.,OFFICE,Keyrings,3.7,Black,Individually polybagged,5mm(h) x 35mm(w) x 62mm(d),SM-2386BK_A_back.jpg,"SM-2386BK_A_back.jpg,SM-2386BK_B.jpg,SM-2386BK_D_front.jpg,",UltraHyde and chrome-plated body,"Black,Brown",
SM-2394BK,Oval Compass / Key Ring,Water resistant.  Metal split key ring.,OFFICE,Keyrings,1.79,Black,Individually polybagged,14mm(h) x 38mm(w) x 52mm(d),SM-2394BK_B.jpg,"SM-2394BK_B.jpg,SM-2394WH_B.jpg,SM-2394WH_D_back.jpg,SM-2394WH_D_front.jpg,SM-2394WH_1.jpg,",Plastic,"Black,White",
SM-2394WH,Oval Compass / Key Ring,Water resistant.  Metal split key ring.,OFFICE,Keyrings,1.79,White,Individually polybagged,14mm(h) x 38mm(w) x 52mm(d),SM-2394WH_B.jpg,"SM-2394BK_B.jpg,SM-2394WH_B.jpg,SM-2394WH_D_back.jpg,SM-2394WH_D_front.jpg,SM-2394WH_1.jpg,",Plastic,"Black,White",
SM-2396BK,UltraHyde / Silver Key Ring,Silver-plated.  UltraHyde strap.  Metal split key ring.,OFFICE,Keyrings,3.55,Black,Individually polybagged,6mm(h) x 19mm(w) x 87mm(d),SM-2396BK_B.jpg,"SM-2396BK_B.jpg,SM-2396BK_D_angle.jpg,SM-2396BR_D_angle.jpg,SM-2396OR_B.jpg,SM-2396OR_D_angle.jpg,SM-2396OR_D_GRP.jpg,SM-2396RBL_B.jpg,SM-2396RBL_D_angle.jpg,",UltraHyde and metal,"Black,Brown,Orange,Royal Blue",
SM-2396BR,UltraHyde / Silver Key Ring,Silver-plated.  UltraHyde strap.  Metal split key ring.,OFFICE,Keyrings,3.55,Brown,Individually polybagged,6mm(h) x 19mm(w) x 87mm(d),SM-2396BR_B.jpg,"SM-2396BK_B.jpg,SM-2396BK_D_angle.jpg,SM-2396BR_D_angle.jpg,SM-2396OR_B.jpg,SM-2396OR_D_angle.jpg,SM-2396OR_D_GRP.jpg,SM-2396RBL_B.jpg,SM-2396RBL_D_angle.jpg,",UltraHyde and metal,"Black,Brown,Orange,Royal Blue",
SM-2396OR,UltraHyde / Silver Key Ring,Silver-plated.  UltraHyde strap.  Metal split key ring.,OFFICE,Keyrings,3.55,Orange,Individually polybagged,6mm(h) x 19mm(w) x 87mm(d),SM-2396OR_B.jpg,"SM-2396BK_B.jpg,SM-2396BK_D_angle.jpg,SM-2396BR_D_angle.jpg,SM-2396OR_B.jpg,SM-2396OR_D_angle.jpg,SM-2396OR_D_GRP.jpg,SM-2396RBL_B.jpg,SM-2396RBL_D_angle.jpg,",UltraHyde and metal,"Black,Brown,Orange,Royal Blue",
SM-2396RBL,UltraHyde / Silver Key Ring,Silver-plated.  UltraHyde strap.  Metal split key ring.,OFFICE,Keyrings,3.55,Blue,Individually polybagged,6mm(h) x 19mm(w) x 87mm(d),SM-2396RBL_B.jpg,"SM-2396BK_B.jpg,SM-2396BK_D_angle.jpg,SM-2396BR_D_angle.jpg,SM-2396OR_B.jpg,SM-2396OR_D_angle.jpg,SM-2396OR_D_GRP.jpg,SM-2396RBL_B.jpg,SM-2396RBL_D_angle.jpg,",UltraHyde and metal,"Black,Brown,Orange,Royal Blue",
SM-2407BK,Keyrings Carabiner with Bottle Opener,"This keychain features 3-Piece Split Keyring, bottle opener for opening the lid easily, and carabiner (Not for Climbing). Perfect size to fit the keys and hook on the bags.",OFFICE,Keyrings,2.42,Black,Bulk,,SM-2407BK_2019101594810959.jpg,,Aluminum,"Black,Blue,Grey,Red",
SM-2407BL,Keyrings Carabiner with Bottle Opener,"This keychain features 3-Piece Split Keyring, bottle opener for opening the lid easily, and carabiner (Not for Climbing). Perfect size to fit the keys and hook on the bags.",OFFICE,Keyrings,2.42,Blue,Bulk,,SM-2407BL_2019101594812115.jpg,,Aluminum,"Black,Blue,Grey,Red",
SM-2407RD,Keyrings Carabiner with Bottle Opener,"This keychain features 3-Piece Split Keyring, bottle opener for opening the lid easily, and carabiner (Not for Climbing). Perfect size to fit the keys and hook on the bags.",OFFICE,Keyrings,2.42,Red,Bulk,,SM-2407RD_2019101594815115.jpg,,Aluminum,"Black,Blue,Grey,Red",
SM-2407SL,Keyrings Carabiner with Bottle Opener,"This keychain features 3-Piece Split Keyring, bottle opener for opening the lid easily, and carabiner (Not for Climbing). Perfect size to fit the keys and hook on the bags.",OFFICE,Keyrings,2.42,Grey,Bulk,,SM-2407SL_2019101594819600.jpg,,Aluminum,"Black,Blue,Grey,Red",
SM-2408BK,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Black,Bulk,,SM-2408BK_2019311101636.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408HG,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Green,Bulk,,SM-2408_201931110204.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408LM,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Green,Bulk,,SM-2408_2019311101935.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408NY,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Blue,Bulk,,SM-2408_2019311102021.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408OR,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Orange,Bulk,,SM-2408_2019311101919.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408PP,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Purple,Bulk,,SM-2408PP_2019311101647.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408RD,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Red,Bulk,,SM-2408_2019311101826.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408RYL,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Blue,Bulk,,SM-2408_201931110190.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2408YW,Deluxe ID / Badge Holder,2 pen sleeves and open pocket on back. Great for tradeshows and employee badges.,OFFICE,Keyrings,3.24,Yellow,Bulk,,SM-2408_2019311101843.jpg,"SM-2408PP_2019311101647.jpg,",190T Polyester,"Black,Hunter Green,Lime Green,Navy Blue,Orange,Purple,Red,Royal Blue,Yellow",
SM-2424BK,Bullet Budget Lanyard,The Bullet Budget Lanyard is a 19.05mm wide and 447.675mm long lanyard.,OFFICE,Keyrings,1.43,Black,Bulk,,SM-2424BK_2019311102945.jpg,,Polyester,"Black,Burgundy,Hunter Green,Navy Blue,Purple,Red,Royal Blue,Yellow",
SM-2424PP,Bullet Budget Lanyard,The Bullet Budget Lanyard is a 19.05mm wide and 447.675mm long lanyard.,OFFICE,Keyrings,1.43,Purple,Bulk,,SM-2424_2019311103053.jpg,,Polyester,"Black,Burgundy,Hunter Green,Navy Blue,Purple,Red,Royal Blue,Yellow",
SM-2424YW,Bullet Budget Lanyard,The Bullet Budget Lanyard is a 19.05mm wide and 447.675mm long lanyard.,OFFICE,Keyrings,1.43,Yellow,Bulk,,SM-2424YW_201938154023.jpg,,Polyester,"Black,Burgundy,Hunter Green,Navy Blue,Purple,Red,Royal Blue,Yellow",
SM-2426BK,Cotton Lanyard,The Cotton Lanyard is a 19.05mm wide by 447.675mm long lanyard.,OFFICE,Keyrings,1.43,Black,Bulk,,SM-2426_2019311103433.jpg,"SM-2426LM_201938154026.jpg,",100% Cotton,"Black,Green,Lime Green,Orange,Red,Royal Blue,White",
SM-2426LM,Cotton Lanyard,The Cotton Lanyard is a 19.05mm wide by 447.675mm long lanyard.,OFFICE,Keyrings,1.43,Green,Bulk,,SM-2426LM_201938154027.jpg,"SM-2426LM_201938154026.jpg,",100% Cotton,"Black,Green,Lime Green,Orange,Red,Royal Blue,White",
SM-2466BK,Easy To Go Square Badge Holder,This Easy To Go Square Badge Holder features a retractable cord that extends 812.8mm and an identity card holder. Great for tradeshows and employee badges and can also function as a key ring holder.,OFFICE,Keyrings,2.57,Black,Bulk,,SM-2466BK_201938154041.jpg,,Plastic,"Black,Blue,Translucent Black,Translucent Blue,White",
SM-2466BL,Easy To Go Square Badge Holder,This Easy To Go Square Badge Holder features a retractable cord that extends 812.8mm and an identity card holder. Great for tradeshows and employee badges and can also function as a key ring holder.,OFFICE,Keyrings,2.57,Blue,Bulk,,SM-2466BL_201938154043.jpg,,Plastic,"Black,Blue,Translucent Black,Translucent Blue,White",
SM-2466TBK,Easy To Go Square Badge Holder,This Easy To Go Square Badge Holder features a retractable cord that extends 812.8mm and an identity card holder. Great for tradeshows and employee badges and can also function as a key ring holder.,OFFICE,Keyrings,2.57,Black,Bulk,,SM-2466TBK_201938154043.jpg,,Plastic,"Black,Blue,Translucent Black,Translucent Blue,White",
SM-2466TBL,Easy To Go Square Badge Holder,This Easy To Go Square Badge Holder features a retractable cord that extends 812.8mm and an identity card holder. Great for tradeshows and employee badges and can also function as a key ring holder.,OFFICE,Keyrings,2.57,Blue,Bulk,,SM-2466TBL_201938154044.jpg,,Plastic,"Black,Blue,Translucent Black,Translucent Blue,White",
SM-2466WH,Easy To Go Square Badge Holder,This Easy To Go Square Badge Holder features a retractable cord that extends 812.8mm and an identity card holder. Great for tradeshows and employee badges and can also function as a key ring holder.,OFFICE,Keyrings,2.57,White,Bulk,,SM-2466WH_201938154044.jpg,,Plastic,"Black,Blue,Translucent Black,Translucent Blue,White",
SM-2573RD,Clip Mini Bluetooth® Speaker,What the Clip Mini Bluetooth Speaker lacks in size it makes up in sound quality. This Mini Bluetooth speaker features a built in microphone for easy hands free calls. With a two watt output the speaker produces a loud enough sound to be heard across the room. Bluetooth working range 33 feet. Play back time time: two hours at max volume. Charge time: one hour.,OFFICE,Keyrings,11.44,Red,Bulk Packed,35.1 x 35.1 x 35.1 mm,SM-2573RD_B.jpeg,"SM-2573RD_A.jpeg,SM-2573RD_B-1.jpeg,SM-2573RD_D.jpeg,",ABS Plastic,"Black,Red,Royal Blue,White",
SM-2680BL,Floating Keychain,"The Floating Keychain is a beaded key chain stress reliever. Each item varies in color, size, texture and density.",OFFICE,Keyrings,1.5,Blue,Bulk,2cm (H) x 3.5cm (W) x 8cm (D),SM-2680BL_201938154244.jpg,"SM-2680BL_201938154244.jpg,SM-2680_2019311104940.jpg,",Polyurethane,"Blue,White",
SM-2680WH,Floating Keychain,"The Floating Keychain is a beaded key chain stress reliever. Each item varies in color, size, texture and density.",OFFICE,Keyrings,1.5,White,Bulk,2cm (H) x 3.5cm (W) x 8cm (D),SM-2680WH_201938154244.jpg,"SM-2680BL_201938154244.jpg,SM-2680_2019311104940.jpg,",Polyurethane,"Blue,White",
SM-2778SI,Oval Valet Key Ring,Twist-action metal split key ring and push/pull action metal split key ring.,OFFICE,Keyrings,4.21,Silver,Individually polybagged,13mm(h) x 13mm(w) x 102mm(d),SM-2778SI_B-2.jpg,"SM-2778SI_B-2.jpg,SM-2778SI_D_angle.jpg,SM-2778SI_D_open.jpg,",Chrome-plated nickel,Silver,
SM-2783SI,Wave Key Ring,Brushed silver. Metal split key ring.,OFFICE,Keyrings,2.23,Silver,Individually polybagged,5mm(h) x 22mm(w) x 51mm(d),SM-2783SI_A_back.jpg,"SM-2783SI_D.jpg,SM-2783SI_A_back.jpg,",Aluminum,Silver,
SM-3748MTGR,Slot 2-in-1 Charging Keychain,The Slot Charging Keychain contains a 2-in-1 integrated tip for both Android and iOS devices with 1.5A current. Not compatible with iPad Pro. It also comes with a key ring.,OFFICE,Keyrings,2.45,Green,Bulk,,SM-3748MTGR_B-1.jpeg,"SM-3748BK_D-4.jpeg,SM-3748MTGR_B-1.jpeg,SM-3748MTGR_B-3.jpeg,SM-3748MTGR_B-4.jpeg,SM-3748MTGR_D-1.jpeg,SM-3748MTGR_D-2.jpeg,SM-3748MTGR_D-3.jpeg,SM-3748MTGR_D-4.jpeg,SM-3748RD_B-4.jpeg,SM-3748RD_D-2.jpeg,SM-3748RD_D-4.jpeg,SM-3748RYL_B-4.jpeg,SM-3748RYL_D-2.jpeg,SM-3748RYL_D-4.jpeg,",Plastic,"Black,Blue,Green,Red",
SM-3748RD,Slot 2-in-1 Charging Keychain,The Slot Charging Keychain contains a 2-in-1 integrated tip for both Android and iOS devices with 1.5A current. Not compatible with iPad Pro. It also comes with a key ring.,OFFICE,Keyrings,2.45,Red,Bulk,,SM-3748RD_B-2.jpeg,"SM-3748BK_D-4.jpeg,SM-3748MTGR_B-1.jpeg,SM-3748MTGR_B-3.jpeg,SM-3748MTGR_B-4.jpeg,SM-3748MTGR_D-1.jpeg,SM-3748MTGR_D-2.jpeg,SM-3748MTGR_D-3.jpeg,SM-3748MTGR_D-4.jpeg,SM-3748RD_B-4.jpeg,SM-3748RD_D-2.jpeg,SM-3748RD_D-4.jpeg,SM-3748RYL_B-4.jpeg,SM-3748RYL_D-2.jpeg,SM-3748RYL_D-4.jpeg,",Plastic,"Black,Blue,Green,Red",
SM-3748RYL,Slot 2-in-1 Charging Keychain,The Slot Charging Keychain contains a 2-in-1 integrated tip for both Android and iOS devices with 1.5A current. Not compatible with iPad Pro. It also comes with a key ring.,OFFICE,Keyrings,2.45,Blue,Bulk,,SM-3748RYL_B-2.jpeg,"SM-3748BK_D-4.jpeg,SM-3748MTGR_B-1.jpeg,SM-3748MTGR_B-3.jpeg,SM-3748MTGR_B-4.jpeg,SM-3748MTGR_D-1.jpeg,SM-3748MTGR_D-2.jpeg,SM-3748MTGR_D-3.jpeg,SM-3748MTGR_D-4.jpeg,SM-3748RD_B-4.jpeg,SM-3748RD_D-2.jpeg,SM-3748RD_D-4.jpeg,SM-3748RYL_B-4.jpeg,SM-3748RYL_D-2.jpeg,SM-3748RYL_D-4.jpeg,",Plastic,"Black,Blue,Green,Red",
SM-3790RD,3-in-1 USB Hub Key Chain,3-port USB 2.0 hub with a key ring. Compatible with any USB  port.,OFFICE,Keyrings,4.31,Red,Individually polybagged,13mm(h) x 22mm(w) x 89mm(d),SM-3790RD_B-1.jpg,"SM-3790RD_B-1.jpg,SM-3790RD_D-1.jpg,SM-3790RYL_B-1.jpg,SM-3790RYL_D-1.jpg,SM-3790WH_B-1.jpg,SM-3790WH_D-1.jpg,",Plastic,"Blue,Green,Red,White",
SM-3790RYL,3-in-1 USB Hub Key Chain,3-port USB 2.0 hub with a key ring. Compatible with any USB  port.,OFFICE,Keyrings,4.31,Blue,Individually polybagged,13mm(h) x 22mm(w) x 89mm(d),SM-3790RYL_B-1.jpg,"SM-3790RD_B-1.jpg,SM-3790RD_D-1.jpg,SM-3790RYL_B-1.jpg,SM-3790RYL_D-1.jpg,SM-3790WH_B-1.jpg,SM-3790WH_D-1.jpg,",Plastic,"Blue,Green,Red,White",
SM-3790WH,3-in-1 USB Hub Key Chain,3-port USB 2.0 hub with a key ring. Compatible with any USB  port.,OFFICE,Keyrings,4.31,White,Individually polybagged,13mm(h) x 22mm(w) x 89mm(d),SM-3790WH_B-1.jpg,"SM-3790RD_B-1.jpg,SM-3790RD_D-1.jpg,SM-3790RYL_B-1.jpg,SM-3790RYL_D-1.jpg,SM-3790WH_B-1.jpg,SM-3790WH_D-1.jpg,",Plastic,"Blue,Green,Red,White",
SM-3866SIBK,Go Go Mobile Phone Stand-Screen Cleaner,Media stand with screen cleaner.  Removable cap exposes screen wipe.  Stand will hold most media devices.  Includes metal split key ring. Media device not included.,OFFICE,Keyrings,1.65,Silver,Individually polybagged,10mm(h) x 38mm(w) x 60mm(d),SM-3866SIBK_B-1.jpg,"SM-3866SIBK_A-1.jpg,SM-3866SIBK_B-1.jpg,SM-3866SIBK_B-3.jpg,SM-3866SIBK_D-1.jpg,SM-3866SIRBL_A-1.jpg,SM-3866SIRBL_B-1.jpg,SM-3866SIRBL_B-3.jpg,SM-3866SIRBL_D-1.jpg,",ABS Plastic,"Silver w/ Black Trim,Silver w/ Lime Green Trim,Silver w/ Red Trim,Silver w/ Royal Blue Trim",
SM-3866SIRBL,Go Go Mobile Phone Stand-Screen Cleaner,Media stand with screen cleaner.  Removable cap exposes screen wipe.  Stand will hold most media devices.  Includes metal split key ring. Media device not included.,OFFICE,Keyrings,1.65,Silver,Individually polybagged,10mm(h) x 38mm(w) x 60mm(d),SM-3866SIRBL_B-1.jpg,"SM-3866SIBK_A-1.jpg,SM-3866SIBK_B-1.jpg,SM-3866SIBK_B-3.jpg,SM-3866SIBK_D-1.jpg,SM-3866SIRBL_A-1.jpg,SM-3866SIRBL_B-1.jpg,SM-3866SIRBL_B-3.jpg,SM-3866SIRBL_D-1.jpg,",ABS Plastic,"Silver w/ Black Trim,Silver w/ Lime Green Trim,Silver w/ Red Trim,Silver w/ Royal Blue Trim",
SM-3998LM,Sidekick Phone Stand Key Light,Dual functions. Single white LED light with push-button power. Pull out phone holder part and insert your phones inside to make it stand on your desk. Media device not included.,OFFICE,Keyrings,1.99,Green,Individually polybagged,13mm(h) x 22mm(w) x 70mm(d),SM-3998LM_B-1.jpg,"SM-3998LM_B-2.jpg,SM-3998LM_B-3.jpg,SM-3998LM_D-1.jpg,SM-3998LM_D-2.jpg,SM-3998LM_D-3.jpg,",Plastic,"Lime,Red,Royal blue,White Solid",
SM-6400BK,Reusable Silicone Straw Keychain,The Reusable Silicone Straw is made of food-grade silicone material which is safe for all ages to use. Eco-friendly silicone straws are durable and flexible to use and is dishwasher safe,OFFICE,Keyrings,2.97,Black,Individual Polybag,,SM-6400BK_2019101515118213.jpg,,Silicone,"Black,Blue,Gray,Orange,Red",
SM-6400BL,Reusable Silicone Straw Keychain,The Reusable Silicone Straw is made of food-grade silicone material which is safe for all ages to use. Eco-friendly silicone straws are durable and flexible to use and is dishwasher safe,OFFICE,Keyrings,2.97,Blue,Individual Polybag,,SM-6400BL_2019101515119823.jpg,,Silicone,"Black,Blue,Gray,Orange,Red",
SM-6400GY,Reusable Silicone Straw Keychain,The Reusable Silicone Straw is made of food-grade silicone material which is safe for all ages to use. Eco-friendly silicone straws are durable and flexible to use and is dishwasher safe,OFFICE,Keyrings,2.97,Grey,Individual Polybag,,SM-6400GY_201910151512310.jpg,,Silicone,"Black,Blue,Gray,Orange,Red",
SM-6400OR,Reusable Silicone Straw Keychain,The Reusable Silicone Straw is made of food-grade silicone material which is safe for all ages to use. Eco-friendly silicone straws are durable and flexible to use and is dishwasher safe,OFFICE,Keyrings,2.97,Orange,Individual Polybag,,SM-6400OR_2019101515125213.jpg,,Silicone,"Black,Blue,Gray,Orange,Red",
